,threshold,odd,diff_prob,diff_odd,num_bets,perc,mean_odd,benefits,max_loss,max_wins,money_max_loss
5094,70,1.2000000000000002,0.45,0.1,620,58.225806451612904,1.671241935483871,-2083.0,-3400,4500,-6126.470588235295
5095,70,1.2000000000000002,0.45,0.2,584,58.21917808219178,1.6561986301369862,-2520.0,-2400,4300,-10500.0
5096,70,1.2000000000000002,0.45,0.30000000000000004,545,58.532110091743114,1.6399816513761467,-2626.0,-2900,3600,-9055.172413793103
5097,70,1.2000000000000002,0.45,0.4,507,59.96055226824457,1.6210453648915188,-1611.0,-2500,3900,-6444.0
5098,70,1.2000000000000002,0.45,0.5,452,59.73451327433629,1.598075221238938,-2257.0,-2000,3600,-11285.0
5099,70,1.2000000000000002,0.45,0.6,415,60.0,1.5820963855421686,-2268.0,-2300,3500,-9860.86956521739
5100,70,1.2000000000000002,0.45,0.7000000000000001,378,60.317460317460316,1.564126984126984,-2249.0,-1900,2900,-11836.842105263158
5101,70,1.2000000000000002,0.45,0.8,334,59.88023952095808,1.5373353293413174,-2804.0,-1900,3000,-14757.894736842103
5102,70,1.2000000000000002,0.45,0.9,291,60.13745704467354,1.5104123711340207,-2672.0,-1600,2600,-16700.0
5103,70,1.3000000000000003,0.05,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5104,70,1.3000000000000003,0.05,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5105,70,1.3000000000000003,0.05,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5106,70,1.3000000000000003,0.05,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5107,70,1.3000000000000003,0.05,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5108,70,1.3000000000000003,0.05,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5109,70,1.3000000000000003,0.05,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5110,70,1.3000000000000003,0.05,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5111,70,1.3000000000000003,0.05,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5112,70,1.3000000000000003,0.1,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5113,70,1.3000000000000003,0.1,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5114,70,1.3000000000000003,0.1,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5115,70,1.3000000000000003,0.1,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5116,70,1.3000000000000003,0.1,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5117,70,1.3000000000000003,0.1,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5118,70,1.3000000000000003,0.1,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5119,70,1.3000000000000003,0.1,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5120,70,1.3000000000000003,0.1,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5121,70,1.3000000000000003,0.15000000000000002,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5122,70,1.3000000000000003,0.15000000000000002,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5123,70,1.3000000000000003,0.15000000000000002,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5124,70,1.3000000000000003,0.15000000000000002,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5125,70,1.3000000000000003,0.15000000000000002,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5126,70,1.3000000000000003,0.15000000000000002,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5127,70,1.3000000000000003,0.15000000000000002,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5128,70,1.3000000000000003,0.15000000000000002,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5129,70,1.3000000000000003,0.15000000000000002,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5130,70,1.3000000000000003,0.2,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5131,70,1.3000000000000003,0.2,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5132,70,1.3000000000000003,0.2,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5133,70,1.3000000000000003,0.2,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5134,70,1.3000000000000003,0.2,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5135,70,1.3000000000000003,0.2,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5136,70,1.3000000000000003,0.2,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5137,70,1.3000000000000003,0.2,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5138,70,1.3000000000000003,0.2,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5139,70,1.3000000000000003,0.25,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5140,70,1.3000000000000003,0.25,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5141,70,1.3000000000000003,0.25,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5142,70,1.3000000000000003,0.25,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5143,70,1.3000000000000003,0.25,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5144,70,1.3000000000000003,0.25,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5145,70,1.3000000000000003,0.25,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5146,70,1.3000000000000003,0.25,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5147,70,1.3000000000000003,0.25,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5148,70,1.3000000000000003,0.3,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5149,70,1.3000000000000003,0.3,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5150,70,1.3000000000000003,0.3,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5151,70,1.3000000000000003,0.3,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5152,70,1.3000000000000003,0.3,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5153,70,1.3000000000000003,0.3,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5154,70,1.3000000000000003,0.3,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5155,70,1.3000000000000003,0.3,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5156,70,1.3000000000000003,0.3,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5157,70,1.3000000000000003,0.35000000000000003,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5158,70,1.3000000000000003,0.35000000000000003,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5159,70,1.3000000000000003,0.35000000000000003,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5160,70,1.3000000000000003,0.35000000000000003,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5161,70,1.3000000000000003,0.35000000000000003,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5162,70,1.3000000000000003,0.35000000000000003,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5163,70,1.3000000000000003,0.35000000000000003,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5164,70,1.3000000000000003,0.35000000000000003,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5165,70,1.3000000000000003,0.35000000000000003,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5166,70,1.3000000000000003,0.4,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5167,70,1.3000000000000003,0.4,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5168,70,1.3000000000000003,0.4,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5169,70,1.3000000000000003,0.4,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5170,70,1.3000000000000003,0.4,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5171,70,1.3000000000000003,0.4,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5172,70,1.3000000000000003,0.4,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5173,70,1.3000000000000003,0.4,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5174,70,1.3000000000000003,0.4,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5175,70,1.3000000000000003,0.45,0.1,606,57.755775577557756,1.6804125412541253,-2081.0,-3500,4200,-5945.714285714285
5176,70,1.3000000000000003,0.45,0.2,570,57.719298245614034,1.665578947368421,-2518.0,-2600,3500,-9684.615384615385
5177,70,1.3000000000000003,0.45,0.30000000000000004,531,58.00376647834275,1.649623352165725,-2624.0,-2700,4100,-9718.518518518518
5178,70,1.3000000000000003,0.45,0.4,493,59.43204868154158,1.630892494929006,-1609.0,-2300,4200,-6995.652173913044
5179,70,1.3000000000000003,0.45,0.5,438,59.1324200913242,1.6084246575342467,-2255.0,-2200,3400,-10250.0
5180,70,1.3000000000000003,0.45,0.6,401,59.35162094763092,1.5928428927680798,-2266.0,-2200,3100,-10300.0
5181,70,1.3000000000000003,0.45,0.7000000000000001,364,59.61538461538461,1.5752747252747252,-2247.0,-2100,3200,-10700.0
5182,70,1.3000000000000003,0.45,0.8,320,59.06249999999999,1.54884375,-2802.0,-1900,3200,-14747.368421052633
5183,70,1.3000000000000003,0.45,0.9,277,59.205776173285194,1.522346570397112,-2670.0,-2000,2600,-13350.0
5184,70,1.4000000000000004,0.05,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5185,70,1.4000000000000004,0.05,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5186,70,1.4000000000000004,0.05,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5187,70,1.4000000000000004,0.05,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5188,70,1.4000000000000004,0.05,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5189,70,1.4000000000000004,0.05,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5190,70,1.4000000000000004,0.05,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5191,70,1.4000000000000004,0.05,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5192,70,1.4000000000000004,0.05,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5193,70,1.4000000000000004,0.1,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5194,70,1.4000000000000004,0.1,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5195,70,1.4000000000000004,0.1,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5196,70,1.4000000000000004,0.1,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5197,70,1.4000000000000004,0.1,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5198,70,1.4000000000000004,0.1,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5199,70,1.4000000000000004,0.1,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5200,70,1.4000000000000004,0.1,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5201,70,1.4000000000000004,0.1,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5202,70,1.4000000000000004,0.15000000000000002,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5203,70,1.4000000000000004,0.15000000000000002,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5204,70,1.4000000000000004,0.15000000000000002,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5205,70,1.4000000000000004,0.15000000000000002,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5206,70,1.4000000000000004,0.15000000000000002,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5207,70,1.4000000000000004,0.15000000000000002,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5208,70,1.4000000000000004,0.15000000000000002,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5209,70,1.4000000000000004,0.15000000000000002,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5210,70,1.4000000000000004,0.15000000000000002,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5211,70,1.4000000000000004,0.2,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5212,70,1.4000000000000004,0.2,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5213,70,1.4000000000000004,0.2,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5214,70,1.4000000000000004,0.2,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5215,70,1.4000000000000004,0.2,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5216,70,1.4000000000000004,0.2,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5217,70,1.4000000000000004,0.2,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5218,70,1.4000000000000004,0.2,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5219,70,1.4000000000000004,0.2,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5220,70,1.4000000000000004,0.25,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5221,70,1.4000000000000004,0.25,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5222,70,1.4000000000000004,0.25,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5223,70,1.4000000000000004,0.25,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5224,70,1.4000000000000004,0.25,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5225,70,1.4000000000000004,0.25,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5226,70,1.4000000000000004,0.25,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5227,70,1.4000000000000004,0.25,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5228,70,1.4000000000000004,0.25,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5229,70,1.4000000000000004,0.3,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5230,70,1.4000000000000004,0.3,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5231,70,1.4000000000000004,0.3,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5232,70,1.4000000000000004,0.3,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5233,70,1.4000000000000004,0.3,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5234,70,1.4000000000000004,0.3,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5235,70,1.4000000000000004,0.3,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5236,70,1.4000000000000004,0.3,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5237,70,1.4000000000000004,0.3,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5238,70,1.4000000000000004,0.35000000000000003,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5239,70,1.4000000000000004,0.35000000000000003,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5240,70,1.4000000000000004,0.35000000000000003,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5241,70,1.4000000000000004,0.35000000000000003,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5242,70,1.4000000000000004,0.35000000000000003,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5243,70,1.4000000000000004,0.35000000000000003,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5244,70,1.4000000000000004,0.35000000000000003,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5245,70,1.4000000000000004,0.35000000000000003,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5246,70,1.4000000000000004,0.35000000000000003,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5247,70,1.4000000000000004,0.4,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5248,70,1.4000000000000004,0.4,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5249,70,1.4000000000000004,0.4,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5250,70,1.4000000000000004,0.4,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5251,70,1.4000000000000004,0.4,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5252,70,1.4000000000000004,0.4,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5253,70,1.4000000000000004,0.4,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5254,70,1.4000000000000004,0.4,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5255,70,1.4000000000000004,0.4,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5256,70,1.4000000000000004,0.45,0.1,551,57.3502722323049,1.712268602540835,-1222.0,-2700,3800,-4525.925925925926
5257,70,1.4000000000000004,0.45,0.2,515,57.28155339805825,1.6980776699029125,-1659.0,-2700,3100,-6144.444444444444
5258,70,1.4000000000000004,0.45,0.30000000000000004,476,57.56302521008403,1.6829411764705882,-1765.0,-2600,2900,-6788.461538461539
5259,70,1.4000000000000004,0.45,0.4,438,59.1324200913242,1.6647488584474885,-750.0,-2400,3400,-3125.0
5260,70,1.4000000000000004,0.45,0.5,383,58.7467362924282,1.643916449086162,-1396.0,-2200,3000,-6345.454545454545
5261,70,1.4000000000000004,0.45,0.6,346,58.95953757225434,1.6296531791907514,-1407.0,-2400,3000,-5862.5
5262,70,1.4000000000000004,0.45,0.7000000000000001,309,59.22330097087378,1.6133656957928804,-1388.0,-1800,2400,-7711.111111111111
5263,70,1.4000000000000004,0.45,0.8,265,58.490566037735846,1.5877735849056605,-1943.0,-1700,2200,-11429.411764705883
5264,70,1.4000000000000004,0.45,0.9,222,58.55855855855856,1.5622522522522522,-1811.0,-1500,2100,-12073.333333333334
5265,70,1.5000000000000004,0.05,0.1,455,55.824175824175825,1.7661098901098902,-632.0,-2700,3900,-2340.740740740741
5266,70,1.5000000000000004,0.05,0.2,419,55.60859188544153,1.7532935560859189,-1069.0,-2600,2900,-4111.538461538461
5267,70,1.5000000000000004,0.05,0.30000000000000004,380,55.78947368421052,1.74,-1175.0,-2500,3600,-4700.0
5268,70,1.5000000000000004,0.05,0.4,342,57.60233918128655,1.7230409356725147,-159.9999999999999,-1900,2900,-842.1052631578941
5269,70,1.5000000000000004,0.05,0.5,287,56.79442508710801,1.706411149825784,-806.0,-2100,2700,-3838.095238095238
5270,70,1.5000000000000004,0.05,0.6,250,56.8,1.69592,-817.0,-2000,2300,-4085.0
5271,70,1.5000000000000004,0.05,0.7000000000000001,213,56.8075117370892,1.6838028169014085,-798.0,-1600,2100,-4987.5
5272,70,1.5000000000000004,0.05,0.8,169,55.02958579881657,1.6620118343195267,-1353.0,-1900,1900,-7121.052631578948
5273,70,1.5000000000000004,0.05,0.9,126,53.96825396825397,1.6423809523809525,-1221.0,-1200,1500,-10175.0
5274,70,1.5000000000000004,0.1,0.1,455,55.824175824175825,1.7661098901098902,-632.0,-2700,3900,-2340.740740740741
5275,70,1.5000000000000004,0.1,0.2,419,55.60859188544153,1.7532935560859189,-1069.0,-2600,2900,-4111.538461538461
5276,70,1.5000000000000004,0.1,0.30000000000000004,380,55.78947368421052,1.74,-1175.0,-2500,3600,-4700.0
5277,70,1.5000000000000004,0.1,0.4,342,57.60233918128655,1.7230409356725147,-159.9999999999999,-1900,2900,-842.1052631578941
5278,70,1.5000000000000004,0.1,0.5,287,56.79442508710801,1.706411149825784,-806.0,-2100,2700,-3838.095238095238
5279,70,1.5000000000000004,0.1,0.6,250,56.8,1.69592,-817.0,-2000,2300,-4085.0
5280,70,1.5000000000000004,0.1,0.7000000000000001,213,56.8075117370892,1.6838028169014085,-798.0,-1600,2100,-4987.5
5281,70,1.5000000000000004,0.1,0.8,169,55.02958579881657,1.6620118343195267,-1353.0,-1900,1900,-7121.052631578948
5282,70,1.5000000000000004,0.1,0.9,126,53.96825396825397,1.6423809523809525,-1221.0,-1200,1500,-10175.0
5283,70,1.5000000000000004,0.15000000000000002,0.1,455,55.824175824175825,1.7661098901098902,-632.0,-2700,3900,-2340.740740740741
5284,70,1.5000000000000004,0.15000000000000002,0.2,419,55.60859188544153,1.7532935560859189,-1069.0,-2600,2900,-4111.538461538461
5285,70,1.5000000000000004,0.15000000000000002,0.30000000000000004,380,55.78947368421052,1.74,-1175.0,-2500,3600,-4700.0
5286,70,1.5000000000000004,0.15000000000000002,0.4,342,57.60233918128655,1.7230409356725147,-159.9999999999999,-1900,2900,-842.1052631578941
5287,70,1.5000000000000004,0.15000000000000002,0.5,287,56.79442508710801,1.706411149825784,-806.0,-2100,2700,-3838.095238095238
5288,70,1.5000000000000004,0.15000000000000002,0.6,250,56.8,1.69592,-817.0,-2000,2300,-4085.0
5289,70,1.5000000000000004,0.15000000000000002,0.7000000000000001,213,56.8075117370892,1.6838028169014085,-798.0,-1600,2100,-4987.5
5290,70,1.5000000000000004,0.15000000000000002,0.8,169,55.02958579881657,1.6620118343195267,-1353.0,-1900,1900,-7121.052631578948
5291,70,1.5000000000000004,0.15000000000000002,0.9,126,53.96825396825397,1.6423809523809525,-1221.0,-1200,1500,-10175.0
5292,70,1.5000000000000004,0.2,0.1,455,55.824175824175825,1.7661098901098902,-632.0,-2700,3900,-2340.740740740741
5293,70,1.5000000000000004,0.2,0.2,419,55.60859188544153,1.7532935560859189,-1069.0,-2600,2900,-4111.538461538461
5294,70,1.5000000000000004,0.2,0.30000000000000004,380,55.78947368421052,1.74,-1175.0,-2500,3600,-4700.0
5295,70,1.5000000000000004,0.2,0.4,342,57.60233918128655,1.7230409356725147,-159.9999999999999,-1900,2900,-842.1052631578941
5296,70,1.5000000000000004,0.2,0.5,287,56.79442508710801,1.706411149825784,-806.0,-2100,2700,-3838.095238095238
5297,70,1.5000000000000004,0.2,0.6,250,56.8,1.69592,-817.0,-2000,2300,-4085.0
5298,70,1.5000000000000004,0.2,0.7000000000000001,213,56.8075117370892,1.6838028169014085,-798.0,-1600,2100,-4987.5
5299,70,1.5000000000000004,0.2,0.8,169,55.02958579881657,1.6620118343195267,-1353.0,-1900,1900,-7121.052631578948
5300,70,1.5000000000000004,0.2,0.9,126,53.96825396825397,1.6423809523809525,-1221.0,-1200,1500,-10175.0
5301,70,1.5000000000000004,0.25,0.1,455,55.824175824175825,1.7661098901098902,-632.0,-2700,3900,-2340.740740740741
5302,70,1.5000000000000004,0.25,0.2,419,55.60859188544153,1.7532935560859189,-1069.0,-2600,2900,-4111.538461538461
5303,70,1.5000000000000004,0.25,0.30000000000000004,380,55.78947368421052,1.74,-1175.0,-2500,3600,-4700.0
5304,70,1.5000000000000004,0.25,0.4,342,57.60233918128655,1.7230409356725147,-159.9999999999999,-1900,2900,-842.1052631578941
5305,70,1.5000000000000004,0.25,0.5,287,56.79442508710801,1.706411149825784,-806.0,-2100,2700,-3838.095238095238
5306,70,1.5000000000000004,0.25,0.6,250,56.8,1.69592,-817.0,-2000,2300,-4085.0
5307,70,1.5000000000000004,0.25,0.7000000000000001,213,56.8075117370892,1.6838028169014085,-798.0,-1600,2100,-4987.5
5308,70,1.5000000000000004,0.25,0.8,169,55.02958579881657,1.6620118343195267,-1353.0,-1900,1900,-7121.052631578948
5309,70,1.5000000000000004,0.25,0.9,126,53.96825396825397,1.6423809523809525,-1221.0,-1200,1500,-10175.0
5310,70,1.5000000000000004,0.3,0.1,455,55.824175824175825,1.7661098901098902,-632.0,-2700,3900,-2340.740740740741
5311,70,1.5000000000000004,0.3,0.2,419,55.60859188544153,1.7532935560859189,-1069.0,-2600,2900,-4111.538461538461
5312,70,1.5000000000000004,0.3,0.30000000000000004,380,55.78947368421052,1.74,-1175.0,-2500,3600,-4700.0
5313,70,1.5000000000000004,0.3,0.4,342,57.60233918128655,1.7230409356725147,-159.9999999999999,-1900,2900,-842.1052631578941
